modelo,fold,frase_id,frase,real_masculino,real_feminino,pred_masculino,pred_feminino,concordancia_real,concordancia_pred
NB,5,151,"Penso que o amor surge não sei onde, cresce não sei porque e machuca sem querer você talvez seja min",1,-1,1,0,0,0
NB,5,152,"A verdade dói, sempre doeu",-1,-1,-1,-1,1,1
NB,5,169,Seria maldade faltar pra um enquanto eu tenho e só não dou por que sou apegada aquilo.,0,0,-1,-1,1,1
NB,5,171,Nos beijamos mais e ele me levou até a esquina do meu condomínio.,1,1,-1,0,1,0
NB,5,176,Disse a ele que não tinha o que perdoar.,1,1,-1,-1,1,1
NB,5,179,"Estou procurando trabalho, talvez você tenha algum serviço para mim.",0,0,1,0,1,0
NB,5,181,"Ele de imediato assumiu a mim e ao meu filho que ainda era um bebê, e foi tudo perfeito!",1,1,-1,-1,1,1
NB,5,186,Quero compensar o que minhas colegas da faculdade fizeram por mim.,1,1,1,0,1,0
NB,5,195,Hoje meu amigo (Luciano) me fez passar um mega mico.,0,0,1,1,1,1
NB,5,206,Os momentos ao seu lado são sempre tão perfeitos sabe.,-1,-1,1,1,1,1
NB,5,211,Tenho inúmeras fotos de você com outras pessoas que eu odeio.,1,1,-1,-1,1,1
NB,5,214,"Eu respeito muito os animais, aprendi que não devemos maltratar de jeito nenhum os animais.",1,0,1,1,0,1
NB,5,236,Em relação ao nosso filho ele não mudou em nada sempre cumpriu com o papel que assumiu perfeitamente,1,1,-1,-1,1,1
NB,5,246,"Só que eu não aguentei isso, ser tratada como amiga na frente dos outros pra depois quando estávamos",1,1,-1,-1,1,1
NB,5,255,"Tive uma crise de choro enquanto fazia sexo com meu namorado, acusando ele de não me amar, de me tra",-1,-1,1,0,1,0
NB,5,261,"Eu me sinto muito suja, então eu entrei molhei o meu corpo, passei a mão no sabonete que estava na m",0,-1,1,-1,0,0
NB,5,265,"Ele conversava virado para mim com a mão no encosto do meu banco e, estranhamente comecei a sentir b",-1,-1,1,1,1,1
NB,5,266,Obrigada Deus por fazer tudo isso pra mim.,1,1,1,1,1,1
NB,5,268,Todos nós temos o dever de contemplar a luz que existe em cada um.,-1,-1,0,0,1,1
NB,5,270,"De tudo, guarda o teu coração, pois é dele é que procedem as águas da vida.",1,0,1,0,0,0
NB,5,271,Fui me arrumar na casa de uma amiga minha e iria me beber na casa da minha melhor amiga.,1,0,1,-1,0,0
NB,5,274,"Sempre de noite e tenho medo, pavor e nunca durmo no escuro aqui tem uma luz pequena que fica acesa,",-1,-1,1,1,1,1
NB,5,279,Ele desliga o celular de madrugada e no outro dia diz que acabou a bateria.,0,0,-1,-1,1,1
NB,5,284,"Meu amor e eu, nascemos um para o outro. Só falta quem nos apresentem.",0,0,1,0,1,0
NB,5,289,Só que por consciência minha mesmo decidi eu mesma sustentar meu filho.,0,0,1,-1,1,0
NB,5,291,"Mas mãe, por favor, não abra mão de mim assim.",1,1,-1,-1,1,1
NB,5,293,"Pronunciar que te admiro, que gosto de ti é pouco demais.",1,0,1,-1,0,0
NB,5,294,A verdade é que sou intensa demais e não há quem dê jeito nisso.,1,1,1,-1,1,0
NB,5,298,"Foi perfeito, minha irmã e meu esposo fizeram tudo, 2 tipos de tortas, tudo lindo.",-1,-1,-1,-1,1,1
NB,5,306,"Acabando a prova, eu desci encontrei ele no pátio, ele pegou o livro da minha mão e fomos pra parada",-1,0,1,1,0,1
NB,5,311,"Apaixonada pelas coisas simples que o mundo oferece como a mata, a chuva, o sol, a lua, o orvalho da",1,1,1,1,1,1
NB,5,314,Porque eu fiz a sua alma gêmea.,1,1,1,1,1,1
NB,5,316,"Apesar da distância ainda resta uma esperança de eu poder te ver, meu amor eterno.",1,1,1,1,1,1
NB,5,319,Ele puxou assunto comigo e parou de me chamar pelo meu nome e começou a me chamar pelo o meu apelido,0,0,0,0,1,1
NB,5,323,A saudade é a maior prova de que o passado valeu a pena.,1,1,-1,-1,1,1
NB,5,330,"Nas outras duas vezes também foi assim, só que agora tá demais.",1,1,1,1,1,1
NB,5,339,"Acho que entendo a situação, mostre-me onde estão a pá e os pregos.",-1,-1,-1,-1,1,1
NB,5,342,"De todo o amor do mundo para ele , sem cair em tentação .",1,0,1,0,0,0
NB,5,347,Hoje marquei uma consulta no ginecologista.,0,0,1,1,1,1
NB,5,353,A não ser pelo fato de que o idiota do cabeleireiro errou.,0,0,1,0,1,0
NB,5,363,Depois de 6 horas de prazer saímos do motel.,1,1,-1,-1,1,1
NB,5,365,"Eles não confiam um no outro, ela já me disse claramente que não confia!",1,0,-1,-1,0,1
NB,5,366,Mamãe ficou orgulhosa de mim e disse que eu sou um anjo.,-1,-1,1,1,1,1
NB,5,375,"Hoje, na véspera de feriado, ela estava, por coincidência, no mesmo grupo que ele, e resolveu pergun",-1,-1,-1,-1,1,1
NB,5,381,"Ser boazinha até com quem devia ser chata, tentar tratar todos bem.",-1,-1,0,0,1,1
NB,5,382,Já to acostumada ficar dias longe.,0,-1,-1,-1,0,1
NB,5,384,"Hoje foi minha primeira sessão, a terapeuta me causou uma boa impressão.",0,0,1,1,1,1
NB,5,388,"Eu me sinto tão sozinha e tão ferida por dentro, meu coração esta quebrado está transparecido no meu",-1,-1,1,1,1,1
NB,5,393,"E ele me acalmo, e agora já esta ficando tudo bem.",-1,-1,-1,-1,1,1
NB,5,407,"Acho que a maioria nem vai responder, só por ter passado por uma experiência tão ruim em relação a e",1,1,1,0,1,0
NB,5,419,É preciso somente que se tenha a alma limpa e desprovida de mágoas e rancores.,1,1,-1,0,1,0
NB,5,420,Eu que mando na hora do sexo.,1,1,-1,0,1,0
NB,5,434,"Foi eu, minha irmã, namorado, pai e mãe.",0,0,-1,-1,1,1
NB,5,438,Logo naquela hora senti aquele corpo quente uma sensação boa e ela estava muito bonita.,1,0,1,1,0,1
NB,5,446,"Só você sabia que eu não chorava por ter ficado sozinha naquelas datas que costumávamos comemorar, m",1,1,1,-1,1,0
NB,5,448,"Minhas lagrimas não param de cair, e sabe que vem na minha mente, morte.",1,1,1,1,1,1
NB,5,451,"E por esperar demais, sonhar demais, criar expectativas demais, sempre acabamos nos decepcionando e ",-1,-1,1,1,1,1
NB,5,452,Eu queria ter ido pra quadra mas a professora queria que a gente ficasse na sala de vídeo e ver o fi,-1,-1,1,0,1,0
NB,5,456,"Meu mundo, meus dramas.",-1,-1,-1,-1,1,1
NB,5,461,"Ok, minha reação foi super exagerada, não precisava ser assim.",0,0,1,0,1,0
NB,5,477,"Para mim as coisas mais simples da vida são as melhores, eu adoro visitas.",1,0,-1,-1,0,1
NB,5,498,Ele me completa quando você sente que falta algo em você mas você nunca soube o que era e ai você ac,-1,0,1,-1,0,0
NB,5,499,Pensei muito hoje em tudo que voces falaram pra mim.,1,1,1,-1,1,0
NB,5,502,Época em que só se ia pra escola pra brincar.,1,1,-1,-1,1,1
NB,5,507,"Bom, trabalhamos na mesma empresa, porém, em setores diferentes, ela loira, cabelo longo, uma delici",0,-1,1,-1,0,0
NB,5,510,Meu namorado e eu então nos desentendemos por telefone e eu comecei a chorar.,-1,-1,1,1,1,1
NB,5,513,"Não venha me pregar sobre o teu deus, eu tenho minhas crenças e não preciso de neguim vim buzinar no",1,0,1,1,0,1
NB,5,532,Meu pensamento é confuso e desorganizado.,0,0,1,1,1,1
NB,5,537,"O engraçado também é que ele quase nunca tem dinheiro pra gastar com a minha amiga, sempre tem que d",-1,-1,1,1,1,1
NB,5,553,"Foram tantas dificuldades, tantos mistérios, tantas perguntas sem explicação.",-1,-1,1,1,1,1
NB,5,562,"Com 27 anos, me imagino ainda estudando alguma coisa que me interesse, se for preciso estudar tudo d",1,0,0,0,0,1
NB,5,563,"Bem, meu psiquiatra quis que eu experimentasse ficar só com um comprimido de fluoxetina.",0,0,-1,-1,1,1
NB,5,565,"Entrei no banheiro e fui tirando minha roupa, olhando nos olhos dela perguntei se eu podia entrar, b",-1,-1,1,1,1,1
NB,5,570,Eu disse que queria matar a saudade e ela disse que também.,-1,-1,1,1,1,1
NB,5,586,"Vontade de grudar em você e nunca mais desgrudar, sentir tuas mãos afagando meus cabelos e dizendo q",0,0,-1,-1,1,1
NB,5,587,"Os jovens abraçaram-se com ternura, e logo partiram para cumprir a missão recomendada.",1,1,1,1,1,1
NB,5,588,"Eu decidi aceitar, porque eu estava terrível mesmo ( ainda to, mas pelo menos agora que eu entrei de",1,1,1,1,1,1
NB,5,593,"E vou provar a todos que, tal como todas as outras raparigas, eu também consigo ter um corpo atlétic",-1,-1,-1,-1,1,1
NB,5,598,"Mês de setembro não teve nada de interessante , trabalhei muito como sempre e pertinho do final de a",-1,-1,0,0,1,1
NB,5,611,odo mundo fica falando que eu vou passar mas eu sei que não.,-1,-1,1,-1,1,0
NB,5,619,"O relacionamento dela com o meu namorado é ótimo, os dois brincam e eu amo isso.",1,1,1,1,1,1
NB,5,620,Posso tentar parar o vento ou sentar na brisa da primavera posso tentar parar o sol ou fazer com que,1,1,0,0,1,1
NB,5,623,"Mas enfim, sexo é sexo, e isso me relaxa.",1,1,-1,-1,1,1
NB,5,634,"Hoje cheguei lá era umas 7 horas, ele veio sorridente disse as coisas que tinha que fazer, e de apar",1,1,1,-1,1,0
NB,5,636,"Era seminário, prova e trabalho tudo junto, eu tava pra ficar louca mesmo, ainda mais eu, que detest",0,0,-1,-1,1,1
NB,5,641,"É meia noite agora, vou assistir alguma minissérie, iludir-me com a esperança dos finais felizes que",1,1,1,-1,1,0
NB,5,646,"Viajar com amigos, sem nenhum familiar por perto foi a melhor coisa que já fiz.",-1,-1,1,0,1,0
NB,5,648,Passei a não sentir mais a tua falta passei a não chorar mais por você pois o amor de minha mãe me p,-1,-1,1,-1,1,0
NB,5,649,Acho que viver um romance é muito mais legal que apenas um lance.,1,1,1,-1,1,0
NB,5,651,"Mas eu ainda assim, sei que se eu simplesmente fosse brincar com você, como sempre, você esqueceria ",1,1,1,1,1,1
NB,5,653,"Carnaval passado teve uma comemoração na escola, estavam todas as turmas reunidas, eu preferi ir ler",-1,-1,-1,-1,1,1
NB,5,654,"Antes de fazer a prova de história, nós rezavámos essa oração e eu rezo até hoje já faz 3 anos que e",0,0,-1,-1,1,1
NB,5,659,O povo até olha e não acredita que somos namorados.,1,1,1,-1,1,0
NB,5,662,"De verdade, eu não tenho ânimo pra me arrumar, pra cuidar de mim, os pensamentos ruins tomam conta d",1,1,-1,-1,1,1
NB,5,673,"Queria tanto que as coisas tivessem sido diferentes, mas infelizmente o senhor mudou o rumo de nossa",0,0,1,0,1,0
NB,5,679,Mas entre ser sua amiga ou uma conhecida eu prefiro mil vezes ser sua amiga sinto falta de nossos pa,1,1,-1,-1,1,1
NB,5,680,"Bom, nesses dias, eu sempre sinto sua falta.",1,1,1,0,1,0
NB,5,683,Com certeza eu não vou ser uma das 24 pessoas que mais acertaram!,1,1,1,0,1,0
NB,5,689,Começo a lembrar das minhas agressões e humilhações e fico mal.,-1,-1,1,1,1,1
NB,5,697,Brincar de golzinho com meu irmão mais velho .,1,1,1,1,1,1
NB,5,703,Mas é inevitável perceber a tristeza no olhar deles.,1,1,0,-1,1,0
NB,5,705,"Você foi, é, e sempre será minha guerreira, a senhora não perdeu pro câncer, mas o câncer perdeu pra",-1,-1,-1,-1,1,1
NB,5,710,É uma escova de dente de viagem que pode ser que minha mãe tenha esquecido quando veio levar suas co,1,0,1,-1,0,0
NB,5,714,Sei que foi sem querer mas eu tenho a obrigação de prestar mais um pouco de atenção.,-1,-1,-1,-1,1,1
NB,5,715,Marcamos e lá estava ela me esperando no estacionamento.,-1,-1,1,1,1,1
NB,5,719,"O que estou sentindo por ti é algo que nem eu mesma consigo explicar, tentei me envolver com muitos,",-1,-1,1,1,1,1
NB,5,726,A aula de português estava chata.,-1,-1,-1,-1,1,1
NB,5,728,"Quando li essa mensagem eu pensei vou ligar para ele e ver como ele está, e tenta adianta oq ele que",0,0,1,-1,1,0
NB,5,729,Meu marido em 10 anos não consegue colocar nada pra dentro de casa as contas estão atrasadas a gelad,0,0,-1,-1,1,1
NB,5,730,"Hoje me senti muito só e ao invés de chorar, como sempre, me automutilei.",-1,-1,1,1,1,1
NB,5,731,"Quando eu tinha três anos fui morar na casa de uma tia, pois minha mãe não tinha condição de me cria",-1,-1,-1,-1,1,1
NB,5,736,Ontem a noite quando eu cheguei do curso e ia jantar eu senti uma dor daquelas que sempre sinto na p,1,1,1,1,1,1
NB,5,739,"Muitos acham que eu estou errada, e que estou falando inúmeras bobagens, ao dizer que existe um gran",1,0,-1,1,0,0
NB,5,742,"Fico pensando , como vai ser quando eu começar a fazer faculdade , me casar , ter filhos.",0,0,1,0,1,0
NB,5,747,"Preciso de bons curativos, que não sejam eternos, afinal nada é para sempre, mas, que não sejam desc",-1,-1,1,0,1,0
NB,5,753,Pior é que eu gostei dele também.,0,0,1,-1,1,0
NB,5,757,"Esse é um local de muitos desabafos e eu me sinto meio mãezona de muitos que escrevem, pois sou mais",-1,-1,-1,-1,1,1
NB,5,759,"Eu e Carol estamos cada vez mais amigas, adoro ela.",-1,0,-1,-1,0,1
NB,5,761,á havíamos ficado antes e foi muito louco ela já havia me chupado até eu gozar na boca dela.,0,0,-1,-1,1,1
NB,5,763,Sou seletiva em minhas amizades.,0,0,-1,-1,1,1
NB,5,764,Hoje acaba uma guerra.,0,1,1,1,0,1
NB,5,765,"Ainda passo todos os natais de lá pra frente sozinha, e páscoas também.",1,1,1,1,1,1
NB,5,768,"Não conseguia responder, não chorava, não sorria, simplesmente sentei no chão do banheiro olhando pa",0,0,0,-1,1,0
NB,5,771,"Ficar sem você é ter a noção do tempo e não saber preenchê-lo, é perder a paz e conhecer a ausência ",-1,-1,-1,1,1,0
NB,5,775,Meus olhos começam a se encher de lágrimas.,1,1,-1,-1,1,1
NB,5,776,"Ela não pode sair aqui sem ele, apenas ficar em casa!",0,-1,1,1,0,1
NB,5,779,Também comprei abóbora e me dirigi ao caixa pagador.,0,0,1,-1,1,0
NB,5,785,Pra quê ela mente desse jeito?,0,0,1,1,1,1
NB,5,787,Tomei mais um comprimido de antidepressivo (normalmente só tomo dois) e fui escutar música.,1,1,-1,-1,1,1
NB,5,801,"Luana minha amiga me levou pra um culto evangélico para o pastor falar comigo, eu liguei pro meu nam",1,1,-1,1,1,0
NB,5,802,Depois os rapazes também gostam de rapariags que tenham algum corpo. Não aquelas que só parecem que ,0,-1,-1,0,0,0
NB,5,811,Mas não é por isso se sente necessidade de viver anunciando suas qualidades.,1,1,-1,-1,1,1
NB,5,820,"Ele me dizia tenho certeza de que a gente nunca vai fazer essas coisas que conversamos, mas tudo bem",0,-1,-1,0,0,0
NB,5,824,"Ouvi papai e mamãe conversando ontem no quarto, eles disseram que todos os recursos médicos estariam",1,0,1,1,0,1
NB,5,825,"Quando meus pais se divorciaram, não me restou mais nada.",1,1,1,0,1,0
NB,5,827,Sempre vou lembrar com carinho de tudo o que vivi com você.,0,0,1,1,1,1
NB,5,832,"Depois de mais uma vez ter tido provas de que esse alguém não me quer , decidi que vou esquece-lo.",1,1,-1,-1,1,1
NB,5,833,Portanto peço que ele seja muito feliz para onde for que seja lá prospero.,-1,1,1,-1,0,0
NB,5,835,"Nunca passei fome e nem tive doença, agradeço a Deus por ter meus dois olhos,",0,0,1,1,1,1
NB,5,842,"Ficamos namorando até o meu filho fazer um ano então nos casamos, compramos nossa casa e começamos u",0,0,-1,-1,1,1
NB,5,859,"Conheci meu namorado no dia do meu aniversário de 19 anos, nós fazíamos curso técnico na mesma escol",-1,-1,-1,-1,1,1
NB,5,860,"Quando eu era criança, assistia aos desenhos do Ligeirinho e me encantava ao ver aqueles feijões mex",1,0,1,1,0,1
NB,5,867,"Quando acordei, meu namorado estava com a mão na minha cintura, me abraçando, e com a cabeça perto d",-1,-1,1,0,1,0
NB,5,871,Indiretas afetam o meu mau humor e só faz vc ser mais repugnante pra mim.,1,1,-1,-1,1,1
NB,5,874,Estar sozinho é fechar as mãos no nada quando se atravessa a rua correndo e não se tem uma mão para ,1,1,1,1,1,1
NB,5,876,A minha prima de 4 anos estava na sala conversando com minha mãe ai eu simplesmente terminei e fui p,-1,-1,-1,0,1,0
NB,5,880,"O caso é não fica atrás dele, sei que é difícil não demonstrar o que sente, mas pode ter certeza, el",-1,-1,1,0,1,0
NB,5,895,"Quando a água do mar te acalmar, será o meu abraço que você irá sentir.",1,1,-1,-1,1,1
NB,5,896,"Não foi bem uma transa, mas foi legal.",1,1,1,1,1,1
NB,5,904,Mas uma hora eu vou ter que aprender a conviver com isso.,0,1,1,0,0,0
NB,5,916,Aos 5 anos de idade eu quase morri!,-1,1,1,0,0,0
NB,5,928,Na minha escola é cheio de rockeiros e as patricinhas que tinham lá normalmente se tornaram umas vad,0,0,1,1,1,1
NB,5,934,Me senti a pessoa mais sem chão do mundo.,1,1,-1,1,1,0
NB,5,937,Assim que subir a Erika vai te olhar com aqueles olhos de reprovação.,-1,-1,-1,-1,1,1
NB,5,946,Será que ele vai começar a me analisar?,0,0,1,1,1,1
NB,5,965,"Nos dias de chuva ou quando tinha pesadelo , ir correndo pra cama dos meus pais , ou dormir do lado ",1,1,1,1,1,1
NB,5,973,Fui na psiquiatra e ela me passou risperidona.,1,1,1,0,1,0
NB,5,976,"Presta atenção rapaz, ela da risada das suas piadas mais idiotas.",-1,-1,-1,-1,1,1
NB,5,980,Ansioso por um abraço apertado e beijo na testa.,-1,-1,1,-1,1,0
NB,5,982,"Os geminianos sempre são muito expressivos e falam muito com as mãos, sempre contando fatos que lhes",1,1,1,-1,1,0
NB,5,987,Desculpa por ter cometido um erro tão grande e imperdoável.,-1,0,1,1,0,1
NB,5,1001,"Eu sabia que você tinha sumido de algum modo, mas queria evitar isso, queria mentir pra mim mesma.",-1,-1,1,0,1,0
NB,5,1003,"Bem, eu não aguento mais essa ansiedade.",-1,-1,1,1,1,1
NB,5,1005,Pelo menos pornografia não engorda.,-1,-1,1,0,1,0
NB,5,1006,Teve uma matéria que eu atingi o limite de faltas; outra que passei pescando; teve um trabalho que e,1,0,0,0,0,1
NB,5,1015,Quando o cara tá interessado em mim as vezes eu não tô interessada no cara ou todo mundo ta interess,1,1,0,0,1,1
NB,5,1022,"Cara, eu não aguento mais o Douglas, garoto chato!",0,0,1,1,1,1
NB,5,1023,"Acordamos bem cedo, voltamos para casa dela, logo chegaria o caminhão para levar a mudança, tinha as",0,0,1,1,1,1
NB,5,1026,"Eu realmente precisava lhe dizer isso, não aguentava mais.",0,0,1,1,1,1
NB,5,1036,"Não acho minha vida uma desgraça, apesar do TOC, autoestima baixa, ansiedade, insônia, pânico, probl",1,1,1,1,1,1
NB,5,1038,"Então, porque você garota não para de se interessar por aquele menino que tem coragem de chegar em v",-1,-1,1,1,1,1
NB,5,1044,Eu não me considero uma pessoa de sorte.,1,1,1,0,1,0
NB,5,1048,"Mas foi em uma semana, muito bem planejada por mim, que enfim ocorreu o nosso encontro dos sonhos.",-1,-1,1,0,1,0
NB,5,1049,Foi Deus usando a boca de uma amiga minha pra me transmitir a mensagem de que ele tem algo melhor pr,0,0,1,1,1,1
NB,5,1051,"Boca macia, gulosa, quente, que vai tentar engolir ele todo e não vai conseguir, vai lambe-lo comple",1,1,-1,-1,1,1
NB,5,1057,Amo muito eles pois estão cuidando muito bem de mim.,0,-1,-1,-1,0,1
NB,5,1061,"Quando o sangue esvair do seu corpo, será meu amor indo junto de ti.",1,1,-1,-1,1,1
NB,5,1071,"Eu fiz o mundo, eu fiz o amor.",-1,-1,1,0,1,0
NB,5,1073,"E eu gravo isso, Deus abençoa minha sogra, de paz a ela.",0,1,1,1,0,1
NB,5,1075,"Tenho orgulho de mim, mesmo com todos os meus defeitos, problemas e manias, sou satisfeita comigo me",0,0,-1,-1,1,1
NB,5,1081,"Já falei algumas coisas pra ela, mas é complicado falar do namorado alheio né?",0,0,1,1,1,1
NB,5,1086,"Mas foi tranquilo. Deitei e dormi feito um bebê, das duas vezes que eu tomei.",1,1,1,1,1,1
NB,5,1093,"E você merece amor melhor, você merece coisa melhor, um cara melhor.",-1,-1,1,1,1,1
NB,5,1094,"Sei que a tristeza excessiva é devido aos efeitos da droga, sei que essa tristeza química vai passar",1,1,-1,-1,1,1
NB,5,1098,"Ele me levou pro quarto dele, e lá foi muito bom.",-1,-1,1,1,1,1
NB,5,1100,"É meu instrutor, tipo ele fica direto babando meu ovo cara, desde que chego até ir embora.",0,0,1,1,1,1
NB,5,1104,"Hoje é meu primeiro dia aqui, to adorando !",1,1,-1,-1,1,1
NB,5,1108,Quando me abraça sinto-me protegida.,-1,-1,-1,0,1,0
NB,5,1112,"Mesmo quando esse alguém, te dá provas do quanto ele não está interessado, você continua arrumando m",1,1,1,1,1,1
